	Lemme	Number of occurrence
4821	yam	0.7449103072121843
4822	fanfaron	0.7449103072121843
4823	saint_michel	0.7449103072121843
4824	winnie_the_pooh	0.7449103072121843
4825	tartare	0.7449103072121843
4826	puma	0.7449103072121843
4827	hall	0.7449103072121843
4828	équerre	0.7449103072121843
4829	super_huit	0.7449103072121843
4830	orignal	0.7449103072121843
4831	petit_prince	0.7449103072121843
4832	cortisone	0.7449103072121843
4833	mamie_françoise	0.7449103072121843
4834	saint_césaire	0.7449103072121843
4835	tire_bouchon	0.7449103072121843
4836	chinchilla	0.7449103072121843
4837	alpes	0.7449103072121843
4838	moniteur	0.7449103072121843
4839	monsieur_lapin	0.7449103072121843
4840	mc_queen	0.7449103072121843
4841	melbourne	0.7449103072121843
4842	ivry	0.7449103072121843
4843	lubéron	0.7449103072121843
4844	milal	0.7449103072121843
4845	jean_baptiste	0.7449103072121843
4846	téno	0.7449103072121843
4847	gôme	0.7449103072121843
4848	madelon	0.7449103072121843
4849	madame_couleur	0.7449103072121843
4850	tonton_gilles	0.7449103072121843
4851	pascaline	0.7449103072121843
4852	plop	0.7449103072121843
4853	mamy_françoise	0.7449103072121843
4854	levallois	0.7449103072121843
4855	prades	0.7449103072121843
4856	écorché	0.7449103072121843
4857	ammonite	0.7449103072121843
4858	tricératops	0.7449103072121843
4859	princesse_tahia	0.7449103072121843
4860	athlétisme	0.7449103072121843
4861	aji	0.7449103072121843
4862	empreinte	0.7449103072121843
4863	célestène	0.7449103072121843
4864	bethoveen	0.7449103072121843
4865	corticoïde	0.7449103072121843
4866	critique	0.7449103072121843
4867	arousia	0.7449103072121843
4868	haleine	0.7449103072121843
4869	femelle	0.7449103072121843
4870	noirette	0.7449103072121843
4871	cuisson	0.7449103072121843
4872	larve	0.7449103072121843
4873	brasse	0.7449103072121843
4874	êtres	0.7449103072121843
4875	jasper	0.7449103072121843
4876	andy	0.7449103072121843
4877	arc_en_ciel	0.7449103072121843
4878	marocain	0.7449103072121843
4879	azoulay	0.7449103072121843
4880	trixeria	0.7449103072121843
4881	sultan	0.7449103072121843
4882	reptile	0.7449103072121843
4883	iguane	0.7449103072121843
4884	reda	0.7449103072121843
4885	tintamarre	0.7449103072121843
4886	bouba	0.7449103072121843
4887	maroi	0.7449103072121843
4888	cumin	0.7449103072121843
4889	cosy	0.7449103072121843
4890	emmo	0.7449103072121843
4891	fuchsia	0.7449103072121843
4892	francorchamps	0.7449103072121843
4893	yonette	0.7449103072121843
4894	reportage	0.7449103072121843
4895	pologne	0.7449103072121843
4896	saïda	0.7449103072121843
4897	confit	0.7449103072121843
4898	au_clair_de_la_lune	0.7449103072121843
4899	fixette	0.7449103072121843
4900	vinaigrette	0.7449103072121843
4901	équipée	0.7449103072121843
4902	mister	0.7449103072121843
4903	jumanji	0.7449103072121843
4904	soé	0.7449103072121843
4905	barcelone	0.7449103072121843
4906	cachotterie	0.7449103072121843
4907	accouchement	0.7449103072121843
4908	karmitz	0.7449103072121843
4909	guido	0.7449103072121843
4910	cathia	0.7449103072121843
4911	ida	0.7449103072121843
4912	kida	0.7449103072121843
4913	atlantide	0.7449103072121843
4914	oslo	0.7449103072121843
4915	reregarde	0.7449103072121843
4916	espion	0.7449103072121843
4917	pigne	0.7449103072121843
4918	crescendo	0.7449103072121843
4919	mesdames	0.7449103072121843
4920	figue	0.7449103072121843
4921	halogène	0.7449103072121843
4922	indispensable	0.7449103072121843
4923	solde	0.7449103072121843
4924	intolérance	0.7449103072121843
4925	soja	0.7449103072121843
4926	bricoleur	0.7449103072121843
4927	henin	0.7449103072121843
4928	écrivain	0.7449103072121843
4929	héloïse	0.7449103072121843
4930	nacelle	0.7449103072121843
4931	relâche	0.7449103072121843
4932	imposteur	0.7449103072121843
4933	harpe	0.7449103072121843
4934	goufy	0.7449103072121843
4935	etan	0.7449103072121843
4936	orly	0.7449103072121843
4937	influence	0.7449103072121843
4938	pagne	0.7449103072121843
4939	la_fontaine	0.7449103072121843
4940	fable	0.7449103072121843
4941	laboureur	0.7449103072121843
4942	exception	0.7449103072121843
4943	rite	0.7449103072121843
4944	tonton_david	0.7449103072121843
4945	rox_et_rouky	0.7449103072121843
4946	omaney	0.7449103072121843
4947	omaley	0.7449103072121843
4948	présentation	0.7449103072121843
4949	parigot	0.7449103072121843
4950	verona	0.7449103072121843
4951	gimeau	0.7449103072121843
4952	eldorado	0.7449103072121843
4953	lilli	0.7449103072121843
4954	missile	0.7449103072121843
4955	kimono	0.7449103072121843
4956	collin	0.7449103072121843
4957	toine	0.7449103072121843
4958	skateboard	0.7449103072121843
4959	cagibi	0.7449103072121843
4960	copropriété	0.7449103072121843
4961	rebond	0.7449103072121843
4962	dinsey	0.7449103072121843
4963	rémy	0.7449103072121843
4964	fromager	0.7449103072121843
4965	poissonnier	0.7449103072121843
4966	plexiglas	0.7449103072121843
4967	planckendael	0.7449103072121843
4968	container	0.7449103072121843
4969	psychomotricité	0.7449103072121843
4970	module	0.7449103072121843
4971	houppe	0.7449103072121843
4972	comptoir	0.7449103072121843
4973	guichet	0.7449103072121843
4974	loulou_le_pou	0.7449103072121843
4975	anvers	0.7449103072121843
4976	marquis_de_carabasse	0.7449103072121843
4977	chat_botté	0.7449103072121843
4978	cracheur	0.7449103072121843
4979	vécu	0.7449103072121843
4980	magnétoscope	0.7449103072121843
4981	ministre	0.7449103072121843
4982	la_école_des_loisirs	0.7449103072121843
4983	dérivé	0.7449103072121843
4984	quiterie	0.7449103072121843
4985	odillon	0.7449103072121843
4986	flanby	0.7449103072121843
4987	pack	0.7449103072121843
4988	wall_e	0.7449103072121843
4989	promotion	0.7449103072121843
4990	conseiller	0.7449103072121843
4991	cafoune	0.7449103072121843
4992	daltonien	0.7449103072121843
4993	capture	0.7449103072121843
4994	charabia	0.7449103072121843
4995	sainte_marie	0.7449103072121843
4996	mowglie	0.7449103072121843
4997	tandem	0.7449103072121843
4998	local	0.7449103072121843
4999	trappe	0.7449103072121843
5000	paumé	0.7449103072121843
5001	monsieur_nyssen	0.7449103072121843
5002	ours_bruns	0.7449103072121843
5003	fée_clochette	0.7449103072121843
5004	passeport	0.7449103072121843
5005	gymnaste	0.7449103072121843
5006	périmètre	0.7449103072121843
5007	cible	0.7449103072121843
5008	officiel	0.7449103072121843
5009	chaudière	0.7449103072121843
5010	charlotte_aux_fraises	0.7449103072121843
5011	petit_tout_rose	0.7449103072121843
5012	fripon	0.7449103072121843
5013	bruxelles	0.7449103072121843
5014	communion	0.7449103072121843
5015	clotuche	0.7449103072121843
5016	brouillard	0.7449103072121843
5017	cheftaine	0.7449103072121843
5018	postier	0.7449103072121843
5019	orelox	0.7449103072121843
5020	carnage	0.7449103072121843
5021	finger	0.7449103072121843
5022	escalope	0.7449103072121843
5023	delhaize	0.7449103072121843
5024	abreuvoir	0.7449103072121843
5025	tricotitricota	0.7449103072121843
5026	pointure	0.7449103072121843
5027	andré	0.7449103072121843
5028	fondation	0.7449103072121843
5029	hollandais	0.7449103072121843
5030	jérome	0.7449103072121843
5031	friction	0.7449103072121843
5032	massue	0.7449103072121843
5033	imaginex	0.7449103072121843
5034	domicile	0.7449103072121843
5035	rock	0.7449103072121843
5036	mamas	0.7449103072121843
5037	papas	0.7449103072121843
5038	désinfectant	0.7449103072121843
5039	samba	0.7449103072121843
5040	jop	0.7449103072121843
5041	gynécologue	0.7449103072121843
5042	cap	0.7449103072121843
5043	défi	0.7449103072121843
5044	rhubarbe	0.7449103072121843
5045	diététique	0.7449103072121843
5046	nausée	0.7449103072121843
5047	gastro	0.7449103072121843
5048	kennedy	0.7449103072121843
5049	tartarin	0.7449103072121843
5050	ils	0.7449103072121843
5051	instruction	0.7449103072121843
5052	tupperware	0.7449103072121843
5053	camescope	0.7449103072121843
5054	éboueur	0.7449103072121843
5055	papatte	0.7449103072121843
5056	porto	0.7449103072121843
5057	bébête	0.7449103072121843
5058	vestiaire	0.7449103072121843
5059	équipement	0.7449103072121843
5060	fourniture	0.7449103072121843
5061	papeterie	0.7449103072121843
5062	mue	0.7449103072121843
5063	armstrong	0.7449103072121843
5064	prade	0.7449103072121843
5065	troie	0.7449103072121843
5066	dictionnaire	0.7449103072121843
5067	jeannettes	0.7449103072121843
5068	graziani	0.7449103072121843
5069	agent	0.7449103072121843
5070	fuite	0.7449103072121843
5071	youpi	0.7449103072121843
5072	adrienne	0.7449103072121843
5073	augmentation	0.7449103072121843
5074	clope	0.7449103072121843
5075	lien	0.7449103072121843
5076	salaud	0.7449103072121843
5077	simpson	0.7449103072121843
5078	qualité	0.7449103072121843
5079	couille	0.7449103072121843
5080	cabot	0.7449103072121843
5081	crosse	0.7449103072121843
5082	plankendael	0.7449103072121843
5083	goudron	0.7449103072121843
5084	portrait	0.7449103072121843
5085	éclaboussure	0.7449103072121843
5086	paranoïaque	0.7449103072121843
5087	jen	0.7449103072121843
5088	miami	0.7449103072121843
5089	répondeur	0.7449103072121843
5090	graisse	0.7449103072121843
5091	libanais	0.7449103072121843
5092	mélusine	0.7449103072121843
5093	contrainte	0.7449103072121843
5094	stress	0.7449103072121843
5095	fratricide	0.7449103072121843
5096	investissement	0.7449103072121843
5097	stuttgart	0.7449103072121843
5098	joel	0.7449103072121843
5099	palice	0.7449103072121843
5100	fabius	0.7449103072121843
5101	poivre_d_arvor	0.7449103072121843
5102	feinte	0.7449103072121843
5103	savate	0.7449103072121843
5104	mademoiselle_cordier	0.7449103072121843
5105	laurie	0.7449103072121843
5106	lycée	0.7449103072121843
5107	projection	0.7449103072121843
5108	mimi_cracra	0.7449103072121843
5109	batelier	0.7449103072121843
5110	coordination	0.7449103072121843
5111	contribution	0.7449103072121843
5112	deux_chevaux	0.7449103072121843
5113	fût	0.7449103072121843
5114	bûcheron	0.7449103072121843
5115	lisière	0.7449103072121843
5116	nique	0.7449103072121843
5117	botté	0.7449103072121843
5118	salomé	0.7449103072121843
5119	mistinguette	0.7449103072121843
5120	tétée	0.7449103072121843
5121	possibilité	0.7449103072121843
5122	dauby	0.7449103072121843
5123	gromit	0.7449103072121843
5124	arroseur	0.7449103072121843
5125	vacher	0.7449103072121843
5126	capricieux	0.7449103072121843
5127	riposte	0.7449103072121843
5128	trac	0.7449103072121843
5129	camisole	0.7449103072121843
5130	mélanie	0.7449103072121843
5131	anaëlle	0.7449103072121843
5132	pérèle	0.7449103072121843
5133	débroussailleuse	0.7449103072121843
5134	tuteur	0.7449103072121843
5135	truffe	0.7449103072121843
5136	carambar	0.7449103072121843
5137	gaufrette	0.7449103072121843
5138	agrippine	0.7449103072121843
5139	angola	0.7449103072121843
5140	colas	0.7449103072121843
5141	tati	0.7449103072121843
5142	crapulette	0.7449103072121843
5143	arçon	0.7449103072121843
5144	josephine	0.7449103072121843
5145	internationale	0.7449103072121843
5146	padington	0.7449103072121843
5147	verticale	0.7449103072121843
5148	abstrait	0.7449103072121843
5149	glissière	0.7449103072121843
5150	trafic	0.7449103072121843
5151	république	0.7449103072121843
5152	couchant	0.7449103072121843
5153	inès	0.7449103072121843
5154	makao	0.7449103072121843
5155	camilia	0.7449103072121843
5156	gastro_entérite	0.7449103072121843
5157	diarrhée	0.7449103072121843
5158	lanterne	0.7449103072121843
5159	géranium	0.7449103072121843
5160	gabarit	0.7449103072121843
5161	labyrinthe	0.7449103072121843
5162	colombelle	0.7449103072121843
5163	création	0.7449103072121843
5164	vismo	0.7449103072121843
5165	togo	0.7449103072121843
5166	béatrice	0.7449103072121843
5167	surnom	0.7449103072121843
5168	nanette	0.7449103072121843
5169	démago	0.7449103072121843
5170	logan	0.7449103072121843
5171	compagnon	0.7449103072121843
5172	éraflure	0.7449103072121843
5173	pissou	0.7449103072121843
5174	maclaren	0.7449103072121843
5175	plaid	0.7449103072121843
5176	demandeur	0.7449103072121843
5177	humidité	0.7449103072121843
5178	chirurgien	0.7449103072121843
5179	admiration	0.7449103072121843
5180	détour	0.7449103072121843
5181	révolution	0.7449103072121843
5182	mortel	0.7449103072121843
5183	poupy	0.7449103072121843
5184	andouillette	0.7449103072121843
5185	bustier	0.7449103072121843
5186	piton	0.7449103072121843
5187	madère	0.7449103072121843
5188	enthousiasme	0.7449103072121843
5189	maltais	0.7449103072121843
5190	récalcitrant	0.7449103072121843
5191	chenzouh	0.7449103072121843
5192	infos	0.7449103072121843
5193	défilé	0.7449103072121843
5194	picasso	0.7449103072121843
5195	charmeur	0.7449103072121843
5196	mouillette	0.7449103072121843
5197	soutien	0.7449103072121843
5198	automatisme	0.7449103072121843
5199	cameraman	0.7449103072121843
5200	collectionneur	0.7449103072121843
5201	psychologue	0.7449103072121843
5202	postérité	0.7449103072121843
5203	roxanne	0.7449103072121843
5204	unité	0.7449103072121843
5205	monoprix	0.7449103072121843
5206	dégoûté	0.7449103072121843
5207	prévention	0.7449103072121843
5208	bilan	0.7449103072121843
5209	démarrage	0.7449103072121843
5210	décharge	0.7449103072121843
5211	merveille	0.7449103072121843
5212	progression	0.7449103072121843
5213	sédart	0.7449103072121843
5214	brigand	0.7449103072121843
5215	louvre	0.7449103072121843
5216	kitri	0.7449103072121843
5217	souffrance	0.7449103072121843
5218	ruse	0.7449103072121843
5219	buffalo	0.7449103072121843
5220	parthénon	0.7449103072121843
5221	buenos_aires	0.7449103072121843
5222	coca_zéro	0.7449103072121843
5223	prestation	0.7449103072121843
5224	dégustation	0.7449103072121843
5225	valois	0.7449103072121843
5226	supplice	0.7449103072121843
5227	contraction	0.7449103072121843
5228	jazz	0.7449103072121843
5229	intrigue	0.7449103072121843
5230	épreuve	0.7449103072121843
5231	paillasse	0.7449103072121843
5232	prévenu	0.7449103072121843
5233	pub	0.7449103072121843
5234	éducation	0.7449103072121843
5235	haddock	0.7449103072121843
5236	chrétien	0.7449103072121843
5237	onde	0.7449103072121843
5238	nokia	0.7449103072121843
5239	yéti	0.7449103072121843
5240	frimeur	0.7449103072121843
5241	mixa_bébé	0.7449103072121843
5242	permission	0.7449103072121843
5243	résine	0.7449103072121843
5244	persil	0.7449103072121843
5245	lustucru	0.7449103072121843
5246	bourgeon	0.7449103072121843
5247	accroc	0.7449103072121843
5248	cure	0.7449103072121843
5249	génétique	0.7449103072121843
5250	pétanque	0.7449103072121843
5251	caniveau	0.7449103072121843
5252	aubépine	0.7449103072121843
5253	chris	0.7449103072121843
5254	bidou	0.7449103072121843
5255	intermarché	0.7449103072121843
5256	jersey	0.7449103072121843
5257	organisation	0.7449103072121843
5258	drain	0.7449103072121843
5259	millimètre	0.7449103072121843
5260	brésilienne	0.7449103072121843
5261	constance	0.7449103072121843
5262	blédina	0.7449103072121843
5263	foulée	0.7449103072121843
5264	obélix	0.7449103072121843
5265	sanbarbes	0.7449103072121843
5266	chinoise	0.7449103072121843
5267	galaxie	0.7449103072121843
5268	mouflette	0.7449103072121843
5269	stregosaure	0.7449103072121843
5270	power_rangers	0.7449103072121843
5271	sanbarbe_le_pirate	0.7449103072121843
5272	sanbarbe_et_son_trésor	0.7449103072121843
5273	la_bête_et_la_bête	0.7449103072121843
5274	ouragan	0.7449103072121843
5275	fanfare	0.7449103072121843
5276	réglage	0.7449103072121843
5277	romantique	0.7449103072121843
5278	ken	0.7449103072121843
5279	cerbère	0.7449103072121843
5280	plongée	0.7449103072121843
5281	legos	0.7449103072121843
5282	dan_le_chien	0.7449103072121843
5283	bilou	0.7449103072121843
5284	petit_lapin	0.7449103072121843
5285	grande	0.7449103072121843
5286	morse	0.7449103072121843
5287	maurice	0.7449103072121843
5288	elisa	0.7449103072121843
5289	papa_ours	0.7449103072121843
5290	célia	0.7449103072121843
5291	maxou_mignon	0.7449103072121843
5292	carriole	0.7449103072121843
5293	charrette	0.7449103072121843
5294	frime	0.7449103072121843
5295	tricolore	0.7449103072121843
5296	mail	0.7449103072121843
5297	tour_de_pise	0.7449103072121843
5298	l'araignée_gypsie	0.7449103072121843
5299	carie	0.7449103072121843
5300	germain	0.7449103072121843
5301	prungis	0.7449103072121843
5302	modestie	0.7449103072121843
5303	pataugeoire	0.7449103072121843
5304	alain	0.7449103072121843
5305	ah	0.7449103072121843
5306	natou	0.7449103072121843
5307	grand_mamie	0.7449103072121843
5308	journaliste	0.7449103072121843
5309	farandole	0.7449103072121843
5310	golo	0.7449103072121843
5311	ponpon	0.7449103072121843
5312	amérique	0.7449103072121843
5313	race	0.7449103072121843
5314	chevillette	0.7449103072121843
5315	bobinette	0.7449103072121843
5316	tatayoune	0.7449103072121843
5317	bayonne	0.7449103072121843
5318	apoline	0.7449103072121843
5319	aération	0.7449103072121843
5320	péage	0.7449103072121843
5321	bidet	0.7449103072121843
5322	politesse	0.7449103072121843
5323	citerne	0.7449103072121843
5324	chevrolet	0.7449103072121843
5325	geyser	0.7449103072121843
5326	amitié	0.7449103072121843
5327	cric	0.7449103072121843
5328	clarisse	0.7449103072121843
5329	lichette	0.7449103072121843
5330	ennemi	0.7449103072121843
5331	toxique	0.7449103072121843
5332	gaëlle	0.7449103072121843
5333	foufours	0.7449103072121843
5334	michat	0.7449103072121843
5335	del	0.7449103072121843
5336	nerveux	0.7449103072121843
5337	hydrate	0.7449103072121843
